match_id,game_duration_sec,team_id,is_winner,lane_cs_10m,jungle_cs_10m,total_cs_10m,takedowns_early,aces_before_15m,first_turret_kills,first_turret_time_sec,earliest_dragon_time_sec,earliest_baron_time_sec,early_laning_advantage,control_wards_placed,avg_kill_participation,total_gold_earned,total_xp,avg_champion_level
EUN1_3645017795,1371,100,0,160,58.000000059604645,218.00000005960464,14,0,0,,674.7254426750001,,1,3,0.4,34284,37939,11.0
EUN1_3645017795,1371,200,1,199,40.00000002980232,239.00000002980232,35,0,5,943.0549777320001,1021.8931878640001,,0,2,0.40555555555555556,42955,46058,11.8
EUN1_3735399589,1920,100,1,201,60.00000008940697,261.00000008940697,22,0,5,710.9698922020001,380.095052382,1779.1522323640002,2,0,0.38666666666666666,62532,79728,15.8
EUN1_3735399589,1920,200,0,163,46.000000059604645,209.00000005960464,25,0,0,,751.9225907770001,,0,0,0.4882352941176471,54848,72547,15.6
EUN1_3736618095,1224,100,1,189,52.00000008940697,241.00000008940697,32,0,0,,1131.775440821,,0,3,0.4,40954,46675,12.0
EUN1_3736618095,1224,200,0,216,56.00000002980232,272.0000000298023,27,0,5,773.702744207,388.37992509500003,,2,2,0.37894736842105264,36094,40467,11.0
EUN1_3739094986,2467,100,1,212,40.000000059604645,252.00000005960464,16,0,5,874.688105993,852.397014107,1823.659108834,0,0,0.425,77236,96669,17.4
EUN1_3739094986,2467,200,0,180,58.000000059604645,238.00000005960464,27,0,0,,513.7054241010001,,0,0,0.5625,65914,83844,16.8
EUN1_3739581421,2391,100,1,209,66.00000005960464,275.00000005960464,13,0,0,,421.334383729,1933.627855808,1,5,0.6064516129032257,74359,94754,17.4
EUN1_3739581421,2391,200,0,229,48.000000059604645,277.00000005960464,9,0,5,980.2155794600001,831.0762669840001,,0,4,0.38,62704,78660,15.8
EUN1_3761519201,1346,100,0,176,54.00000002980232,230.00000002980232,17,0,5,842.2482463790001,,,1,0,0.4714285714285714,34172,38983,10.8
EUN1_3761519201,1346,200,1,176,48.000000059604645,224.00000005960464,20,0,0,,572.760603789,,0,5,0.4,39729,46736,11.8
EUN1_3793780723,2035,100,1,205,56.00000008940697,261.00000008940697,15,0,5,989.433020765,1846.203380954,,0,7,0.525,65469,80487,16.6
EUN1_3793780723,2035,200,0,169,50.80000004172325,219.80000004172325,15,0,0,,446.451670088,1655.2733750900002,0,1,0.4193548387096774,60984,81497,16.4
EUN1_3795666094,1768,100,1,185,60.000000059604645,245.00000005960464,18,0,5,899.792403257,1205.110170491,,1,3,0.396,66133,81229,16.4
EUN1_3795666094,1768,200,0,179,52.000000059604645,231.00000005960464,21,0,0,,501.19521777700004,,0,1,0.4608695652173913,51751,64838,14.4
EUN1_3800561409,1961,100,0,196,60.00000008940697,256.00000008940697,9,0,0,,,1704.0609430410002,0,12,0.4076923076923077,60464,74714,15.8
EUN1_3800561409,1961,200,1,218,58.00000008940697,276.00000008940697,31,0,5,934.5278408300001,670.243952035,,0,3,0.41025641025641024,65686,83601,16.4
EUN1_3888698488,1859,100,1,206,70.00000005960464,276.00000005960464,28,0,0,,378.794619832,1534.232047943,0,3,0.5136363636363637,69056,78856,16.2
EUN1_3888698488,1859,200,0,211,60.000000059604645,271.00000005960464,24,0,5,918.562730213,1105.602216793,,0,5,0.4814814814814815,57558,68200,15.0
EUN1_3890952143,2363,100,1,185,72.00000011920929,257.0000001192093,25,0,5,796.639150158,534.699291743,1937.232525268,1,0,0.3762711864406779,86986,109296,18.2
EUN1_3890952143,2363,200,0,160,40.00000002980232,200.00000002980232,23,0,0,,,,0,2,0.4807017543859649,80062,99292,17.8
EUN1_3890982550,2421,100,1,212,48.00000002980232,260.0000000298023,17,0,0,,388.628114319,1382.1892794710002,1,0,0.5428571428571429,80962,101119,18.0
EUN1_3890982550,2421,200,0,178,50.00000002980232,228.00000002980232,26,0,5,873.2286114530001,709.506553629,,1,5,0.4875,71737,84537,16.6
EUW1_6817506840,1744,100,0,188,28.0,216.0,35,0,0,,922.3262424999999,,1,4,0.38260869565217387,54699,63295,14.2
EUW1_6817506840,1744,200,1,195,50.000000059604645,245.00000005960464,21,0,5,1008.5866573999999,410.5712061,1402.4048349,1,3,0.48484848484848486,61228,70423,15.0
EUW1_6817634722,1783,100,1,210,54.00000002980232,264.0000000298023,16,0,5,887.8618339,345.9248301,,2,6,0.43571428571428567,57831,69515,14.8
EUW1_6817634722,1783,200,0,192,72.00000011920929,264.0000001192093,12,0,0,,670.6586421999999,,0,13,0.4608695652173913,50634,65342,14.2
EUW1_6817663548,2351,100,0,206,54.00000002980232,260.0000000298023,9,0,0,,1283.9777127,1820.8171998,0,9,0.41463414634146345,75452,92312,17.4
EUW1_6817663548,2351,200,1,211,56.000000059604645,267.00000005960464,24,0,5,923.9319601999999,535.0066151,2278.0040844,0,1,0.4615384615384615,79775,97875,17.8
EUW1_6817783270,1349,100,0,151,44.000000059604645,195.00000005960464,12,0,0,,,,0,3,0.6363636363636364,33809,40136,11.0
EUW1_6817783270,1349,200,1,190,54.00000002980232,244.00000002980232,31,0,5,928.5218779999999,426.6590665,,1,5,0.5037037037037038,47215,50195,12.4
EUW1_6817833559,1938,100,0,196,62.000000059604645,258.00000005960464,24,0,5,888.2378795999999,,,1,7,0.43125,57986,67777,14.6
EUW1_6817833559,1938,200,1,188,52.000000059604645,240.00000005960464,24,0,0,,372.45653519999996,1306.6143167,0,2,0.4666666666666666,67188,80746,16.2
EUW1_6817944924,2062,100,1,157,52.500000059604645,209.50000005960464,14,0,0,,777.7136502,1563.2145337,1,1,0.4,64911,82378,16.2
EUW1_6817944924,2062,200,0,198,40.00000002980232,238.00000002980232,11,0,5,922.0022462,1645.6198861999999,,0,7,0.33793103448275863,60953,79702,15.8
EUW1_6818000162,1631,100,1,160,57.50000008940697,217.50000008940697,30,0,5,865.8474891,642.2058188,,1,8,0.3869565217391305,58744,64617,14.4
EUW1_6818000162,1631,200,0,191,56.000000059604645,247.00000005960464,13,0,0,,1408.5132363999999,,0,1,0.48461538461538456,51802,57636,13.6
EUW1_6818001169,1285,100,1,173,48.000000059604645,221.00000005960464,29,0,0,,1090.6316216,,1,5,0.4,45099,52105,12.6
EUW1_6818001169,1285,200,0,221,66.00000011920929,287.0000001192093,12,0,5,864.4666976999999,,,0,2,0.36666666666666664,36662,42029,11.2
EUW1_6818043187,2352,100,1,176,54.500000059604645,230.50000005960464,17,0,5,890.7453085999999,730.6283894,1830.3376847,0,4,0.4878048780487805,76972,96985,17.6
EUW1_6818043187,2352,200,0,166,40.00000002980232,206.00000002980232,18,0,0,,1412.6102999,,1,13,0.4068965517241379,63367,81108,16.2
EUW1_6818608642,2376,100,0,204,61.75000008940697,265.75000008940697,35,0,5,922.233987,455.20202079999996,1827.2514924,0,9,0.365,74493,80773,16.2
EUW1_6818608642,2376,200,1,165,44.000000059604645,209.00000005960464,25,0,0,,1513.7880842,2227.3662279,0,11,0.5660377358490567,84012,96920,17.6
EUW1_6818842378,1627,100,0,168,60.000000059604645,228.00000005960464,13,0,0,,,,0,4,0.32,40765,53020,13.0
EUW1_6818842378,1627,200,1,215,64.00000005960464,279.00000005960464,9,0,5,949.9439221,365.0950327,1419.3168348,0,6,0.4347826086956522,51055,64038,14.4
EUW1_6819270989,1614,100,0,206,62.00000008940697,268.00000008940697,16,0,5,840.2060892999999,364.0670217,,1,4,0.5666666666666667,48376,54282,13.2
EUW1_6819270989,1614,200,1,193,56.00000008940697,249.00000008940697,21,0,0,,736.5796471,1407.1322122,1,11,0.4666666666666667,58673,67625,14.8
EUW1_6819295737,926,100,0,123,52.00000008940697,175.00000008940697,2,0,0,,389.27369339999996,,0,2,0.26666666666666666,20400,24379,8.4
EUW1_6819295737,926,200,1,224,46.00000002980232,270.0000000298023,41,0,5,679.9340561,789.300945,,3,0,0.3142857142857143,34089,34082,10.0
EUW1_6819908006,1656,100,0,150,48.40000003576279,198.4000000357628,25,0,5,873.8556130999999,489.34256899999997,,0,3,0.4,47168,53189,12.8
EUW1_6819908006,1656,200,1,182,62.800000071525574,244.80000007152557,19,0,0,,822.0780992,1400.9357874,0,0,0.48,60162,68785,14.8
EUW1_6820040707,1965,100,1,211,66.00000005960464,277.00000005960464,18,0,5,888.1310067,372.5750541,1834.8688717999999,0,2,0.4054054054054054,70576,86577,16.8
EUW1_6820040707,1965,200,0,217,52.00000008940697,269.00000008940697,18,0,0,,712.2583238999999,1391.8746922,0,8,0.48484848484848475,65763,80754,16.2
EUW1_6820125811,1961,100,0,166,46.000000059604645,212.00000005960464,11,0,0,,,,0,1,0.48888888888888893,54485,65001,14.4
EUW1_6820125811,1961,200,1,173,48.000000059604645,221.00000005960464,25,0,5,803.817958,714.5028811,1722.1348275,1,4,0.4238095238095238,65019,76486,15.8
EUW1_6820565229,913,100,0,147,52.00000008940697,199.00000008940697,5,0,0,,,,0,1,0.3333333333333333,20721,24981,8.6
EUW1_6820565229,913,200,1,203,74.00000005960464,277.00000005960464,28,0,5,670.2705131,765.9218953,,2,2,0.35,30268,31975,9.6
EUW1_6820906514,1368,100,1,244,56.00000008940697,300.00000008940697,27,0,5,841.6398277,529.8265851,1286.9492358,0,8,0.45517241379310347,51747,58099,13.4
EUW1_6820906514,1368,200,0,161,58.000000059604645,219.00000005960464,17,0,0,,865.6017085999999,,0,3,0.43636363636363634,39979,44560,11.8
EUW1_6821016094,1353,100,1,187,58.00000002980232,245.00000002980232,15,0,5,946.3434116,810.5284945,,1,6,0.4344827586206897,47545,54106,12.8
EUW1_6821016094,1353,200,0,179,52.00000008940697,231.00000008940697,10,0,0,,377.4925667,,0,0,0.275,36957,44121,11.8
EUW1_6821136162,1908,100,1,194,58.00000008940697,252.00000008940697,27,0,0,,878.8732653999999,1745.0343684,0,9,0.475,61596,73931,15.6
EUW1_6821136162,1908,200,0,219,48.00000002980232,267.0000000298023,23,0,5,948.3540614,,1347.3510566999998,1,11,0.42608695652173917,57818,66680,14.6
EUW1_6821401584,913,100,0,157,36.00000002980232,193.00000002980232,3,0,0,,,,0,1,0.3,19672,24091,8.2
EUW1_6821401584,913,200,1,210,52.00000002980232,262.0000000298023,44,0,5,671.5257819999999,569.0733789999999,,3,5,0.34285714285714286,32824,33080,10.0
EUW1_6821403996,3158,100,1,148,62.00000008940697,210.00000008940697,14,0,0,,557.0941235,1993.5305317999998,0,4,0.512280701754386,101233,133029,18.0
EUW1_6821403996,3158,200,0,174,64.00000008940697,238.00000008940697,16,0,5,695.2699157999999,1261.2956689999999,,1,1,0.42592592592592593,92923,112282,17.8
EUW1_6821439859,1322,100,1,185,70.40000006556511,255.4000000655651,34,0,0,,645.3341287999999,1224.9495038,1,1,0.4148148148148148,44977,51100,12.6
EUW1_6821439859,1322,200,0,196,64.00000008940697,260.00000008940697,35,0,5,832.0300500999999,1001.3527082999999,,1,3,0.3833333333333333,43256,46214,12.0
EUW1_6821514198,1369,100,1,151,48.000000059604645,199.00000005960464,29,0,5,761.8039243,750.7928774999999,,0,3,0.5277777777777779,46197,52239,13.0
EUW1_6821514198,1369,200,0,150,66.00000005960464,216.00000005960464,23,0,0,,343.8499931,,0,0,0.49411764705882355,37043,41479,11.0
EUW1_6821528436,1845,100,0,165,52.000000059604645,217.00000005960464,15,0,5,866.956646,,,0,3,0.41428571428571426,52809,60410,14.0
EUW1_6821528436,1845,200,1,154,58.000000059604645,212.00000005960464,26,0,0,,699.1165523,1749.189247,0,1,0.48292682926829267,62283,74780,15.8
EUW1_6821583867,995,100,0,141,50.00000008940697,191.00000008940697,21,0,0,,,,0,0,0.4666666666666666,24750,28534,9.4
EUW1_6821583867,995,200,1,169,52.00000008940697,221.00000008940697,25,0,5,860.4088518,733.9721346,,1,1,0.3625,29350,31336,9.2
EUW1_6821604035,1441,100,0,127,58.00000008940697,185.00000008940697,11,0,0,,,,0,1,0.3333333333333333,35078,43631,11.4
EUW1_6821604035,1441,200,1,220,67.6000000834465,287.6000000834465,12,0,5,601.8062146999999,709.4079588,,1,0,0.33999999999999997,44587,52545,12.8
EUW1_6821854997,1438,100,0,184,42.00000002980232,226.00000002980232,11,0,0,,,,0,2,0.3166666666666667,37314,43268,11.4
EUW1_6821854997,1438,200,1,209,48.00000008940697,257.00000008940697,40,0,5,902.7052785999999,601.8851055,,1,8,0.46875,51440,55107,13.2
EUW1_6821917173,1503,100,1,184,48.00000002980232,232.00000002980232,35,0,5,722.9544356,506.7495103,,0,1,0.5636363636363636,52262,54920,13.0
EUW1_6821917173,1503,200,0,204,58.000000059604645,262.00000005960464,18,0,0,,,,0,5,0.5368421052631579,45949,50176,12.6
EUW1_6821996174,2346,100,1,172,54.00000008940697,226.00000008940697,34,0,5,738.5200803,656.3495346,1427.2964666,0,15,0.46341463414634154,81657,95958,17.4
EUW1_6821996174,2346,200,0,221,47.60000005364418,268.6000000536442,39,0,0,,992.1818895,1984.9597454,0,9,0.5069767441860465,77110,98129,17.8
EUW1_6822146682,2708,100,1,170,48.40000003576279,218.4000000357628,19,0,5,849.1045293,1300.3316742,2530.0118585,0,7,0.33617021276595743,82922,98749,17.6
EUW1_6822146682,2708,200,0,165,43.60000005364418,208.60000005364418,17,0,0,,605.7743795,1955.763951,0,0,0.496,83902,110891,18.0
EUW1_6822217814,2020,100,0,152,52.000000059604645,204.00000005960464,31,5,5,860.0987425,1584.0765451,,1,5,0.3458333333333333,66151,72241,15.4
EUW1_6822217814,2020,200,1,151,49.75000002980232,200.75000002980232,30,0,0,,359.941956,1903.140146,0,1,0.3841269841269841,73434,84183,16.6
EUW1_6822251604,1152,100,0,165,50.00000002980232,215.00000002980232,15,0,0,,,,0,4,0.3875,32403,36715,10.4
EUW1_6822251604,1152,200,1,165,36.000000059604645,201.00000005960464,21,0,5,854.6226284999999,620.5851481,,0,4,0.36190476190476184,35469,42406,11.4
EUW1_6822627597,1342,100,1,171,44.000000059604645,215.00000005960464,32,0,5,927.5013352999999,1314.5328527,,0,5,0.4666666666666667,45699,50402,12.6
EUW1_6822627597,1342,200,0,209,58.00000002980232,267.0000000298023,12,0,0,,588.0610551,,1,9,0.5,36500,41102,11.0
EUW1_6822681311,1330,100,1,207,64.00000005960464,271.00000005960464,53,0,5,837.9858803999999,760.8344708,,0,2,0.4608695652173913,55899,60741,13.8
EUW1_6822681311,1330,200,0,204,62.00000008940697,266.00000008940697,21,0,0,,440.4660494,,0,8,0.4,37256,41057,11.2
EUW1_6822721744,1978,100,0,191,72.00000008940697,263.00000008940697,20,0,0,,1690.5316034,1467.3444193,0,14,0.526829268292683,73022,93711,17.4
EUW1_6822721744,1978,200,1,233,60.00000008940697,293.00000008940697,30,0,5,730.5680277,685.9777971,,0,5,0.375,70981,78385,15.8
EUW1_6822832321,1643,100,0,217,56.000000059604645,273.00000005960464,22,0,5,862.4539556999999,,,0,7,0.4818181818181818,48731,54460,12.8
EUW1_6822832321,1643,200,1,210,54.000000059604645,264.00000005960464,31,0,0,,415.697065,1448.8080708999998,1,5,0.3707317073170732,60667,68880,15.0
EUW1_6823098300,1762,100,1,226,62.000000059604645,288.00000005960464,15,0,5,807.6454236,1112.2587853999999,,0,5,0.43999999999999995,62629,69828,14.8
EUW1_6823098300,1762,200,0,205,52.00000002980232,257.0000000298023,27,0,0,,409.8307139,1404.7815131999998,1,7,0.482051282051282,61421,71767,15.2
EUW1_6823106444,2168,100,0,149,58.00000002980232,207.00000002980232,25,0,5,855.6675828,546.8324137999999,1359.2284128,0,3,0.4292682926829269,71060,78664,16.2
EUW1_6823106444,2168,200,1,160,47.00000002980232,207.00000002980232,19,0,0,,2037.7164257999998,,0,10,0.5608695652173913,74279,85449,16.8
EUW1_6823203666,914,100,1,201,62.40000006556511,263.4000000655651,51,0,5,762.0116221,838.2646017999999,,1,2,0.40800000000000003,32170,32891,10.0
EUW1_6823203666,914,200,0,180,55.6000000834465,235.6000000834465,2,0,0,,472.9852373,,0,4,0.4,20379,24473,8.2
EUW1_6823204786,1846,100,0,179,58.00000008940697,237.00000008940697,24,0,5,856.3035506,,,0,10,0.3771428571428571,63979,69403,15.0
EUW1_6823204786,1846,200,1,205,52.00000002980232,257.0000000298023,25,0,0,,341.43124029999996,1660.7082242,1,7,0.425531914893617,71994,84736,16.6
EUW1_6823211154,1474,100,0,204,56.00000008940697,260.00000008940697,13,0,0,,1241.2741836999999,,0,5,0.4,41425,48703,12.6
EUW1_6823211154,1474,200,1,232,62.000000059604645,294.00000005960464,20,0,5,760.5915413,574.7347278999999,,0,8,0.37857142857142856,52531,57102,13.6
EUW1_6823278182,1429,100,1,187,54.000000059604645,241.00000005960464,19,0,5,894.126534,1162.3907429,1262.7358851,0,6,0.4,56385,62403,14.0
EUW1_6823278182,1429,200,0,191,48.00000002980232,239.00000002980232,39,0,0,,853.6596521,,0,3,0.47407407407407404,46701,48949,12.2
EUW1_6823280821,1622,100,1,201,44.750000059604645,245.75000005960464,20,0,5,890.2013736,1139.2142907,1278.3570482,3,2,0.3692307692307692,60202,67556,14.6
EUW1_6823280821,1622,200,0,156,65.25000002980232,221.25000002980232,16,0,0,,510.42333779999996,,0,5,0.5125,46086,53884,13.2
EUW1_6823293723,2159,100,0,203,60.000000059604645,263.00000005960464,20,0,5,954.6508452999999,,,0,3,0.4666666666666667,61573,71553,15.2
EUW1_6823293723,2159,200,1,210,70.00000008940697,280.00000008940697,18,0,0,,979.6140644999999,1623.2234852,0,17,0.46976744186046515,74420,96583,17.4
EUW1_6823350302,1646,100,1,198,56.000000059604645,254.00000005960464,19,0,5,1080.5653379999999,698.7702572,,0,7,0.5333333333333333,55738,59571,13.8
EUW1_6823350302,1646,200,0,198,50.00000008940697,248.00000008940697,19,0,0,,,,0,13,0.40740740740740733,50030,55998,13.2
EUW1_6823506701,1692,100,1,211,62.000000059604645,273.00000005960464,19,0,5,838.7381282,592.9484927999999,,0,5,0.4357142857142858,54274,59080,13.6
EUW1_6823506701,1692,200,0,154,44.000000059604645,198.00000005960464,12,0,0,,,,0,1,0.45,48266,56937,13.4
EUW1_6823726499,1673,100,0,184,45.000000059604645,229.00000005960464,16,0,0,,636.3778527,,1,2,0.34285714285714286,49655,60679,14.0
EUW1_6823726499,1673,200,1,152,56.75000008940697,208.75000008940697,24,0,5,880.6023333999999,1102.4609323,1561.2726019,0,0,0.4,51801,65828,14.6
EUW1_6823735701,2037,100,0,164,59.50000008940697,223.50000008940697,16,0,0,,,1534.6626932,1,0,0.5621621621621621,65238,75434,15.2
EUW1_6823735701,2037,200,1,202,60.500000059604645,262.50000005960464,27,0,5,899.5647252,390.3381129,,0,4,0.4558139534883721,70795,82843,16.6
EUW1_6824004130,1594,100,0,203,47.000000059604645,250.00000005960464,32,0,0,,858.750636,,0,12,0.5034482758620691,49928,52836,12.8
EUW1_6824004130,1594,200,1,189,52.000000059604645,241.00000005960464,40,0,5,823.8115124,487.8415584,1447.3354875999999,0,11,0.4926829268292683,61588,64445,14.6
EUW1_6824181292,1754,100,1,195,58.000000059604645,253.00000005960464,35,0,5,604.2552571,390.31000769999997,1429.9906681,2,3,0.388,63459,67850,14.8
EUW1_6824181292,1754,200,0,138,64.00000008940697,202.00000008940697,25,0,0,,,,0,2,0.3870967741935484,52593,61866,14.0
EUW1_6824322351,2272,100,1,218,63.600000113248825,281.6000001132488,22,0,0,,825.8844972999999,1346.9922907999999,0,7,0.5244444444444444,81602,101595,17.6
EUW1_6824322351,2272,200,0,213,54.40000006556511,267.4000000655651,25,0,5,680.7471644999999,1192.5982443999999,2019.6203160999999,0,11,0.4304347826086957,75842,92392,17.4
EUW1_6824388423,1650,100,1,184,44.000000059604645,228.00000005960464,21,0,5,985.8305905999999,588.3547315,,0,2,0.39999999999999997,55465,64459,14.4
EUW1_6824388423,1650,200,0,201,58.00000008940697,259.00000008940697,13,0,0,,1094.8878176,,0,2,0.4222222222222222,47626,56223,13.2
EUW1_6824651714,2040,100,0,203,62.000000059604645,265.00000005960464,26,0,0,,1140.9629447,,0,13,0.4594594594594595,63108,71182,15.2
EUW1_6824651714,2040,200,1,167,48.000000059604645,215.00000005960464,34,0,5,1068.4328896,752.8470249,1588.3171834,0,5,0.5387755102040817,74094,84179,16.6
EUW1_6824705098,1682,100,1,194,57.750000059604645,251.75000005960464,34,0,5,638.7272802,747.4197862999999,1522.7624813,0,5,0.4818181818181818,59329,62588,14.2
EUW1_6824705098,1682,200,0,195,52.00000002980232,247.00000002980232,23,0,0,,426.9104506,,0,10,0.6,46609,49927,12.4
EUW1_6824772956,2163,100,1,205,42.000000059604645,247.00000005960464,35,0,5,890.8224345,845.8897803,2097.4480491,1,4,0.5470588235294118,70607,79546,16.0
EUW1_6824772956,2163,200,0,205,43.750000059604645,248.75000005960464,9,0,0,,338.32600579999996,1691.4672752,1,25,0.4727272727272728,63001,73160,15.4
EUW1_6825880769,2200,100,0,216,50.000000059604645,266.00000005960464,17,0,0,,1221.2563146999998,,0,6,0.44000000000000006,70868,84952,16.4
EUW1_6825880769,2200,200,1,221,63.6000000834465,284.6000000834465,19,0,5,902.6769958,463.3236902,1521.5208499999999,0,9,0.5722222222222222,77538,98368,17.6
EUW1_6825894398,1478,100,0,187,70.00000008940697,257.00000008940697,10,0,0,,,,0,1,0.37333333333333335,42305,50055,12.4
EUW1_6825894398,1478,200,1,216,76.00000008940697,292.00000008940697,38,0,5,859.5238978,354.9808165,1388.2252469999999,1,12,0.4444444444444445,52599,62158,14.0
EUW1_6825929972,1983,100,0,215,62.000000059604645,277.00000005960464,29,0,0,,730.2910637,,0,7,0.4514285714285714,67203,75771,15.8
EUW1_6825929972,1983,200,1,216,54.00000008940697,270.00000008940697,44,0,5,843.8259853999999,1072.9171814,1803.5700425,0,6,0.4339622641509434,73420,88058,17.0
EUW1_6826008512,2569,100,0,195,40.000000059604645,235.00000005960464,21,0,0,,787.2246144999999,1260.9150894,0,8,0.55,84855,104839,17.8
EUW1_6826008512,2569,200,1,222,58.00000008940697,280.00000008940697,20,0,5,847.2614662999999,462.92997429999997,1706.4410289,1,19,0.46976744186046515,89471,114316,18.0
EUW1_6826092178,2070,100,0,203,60.00000008940697,263.00000008940697,32,0,0,,1565.1195106,1683.6030406999998,0,11,0.5,71332,85854,16.6
EUW1_6826092178,2070,200,1,218,66.00000005960464,284.00000005960464,26,0,5,852.7490435999999,531.3078404,,1,4,0.45714285714285713,73064,85966,17.0
EUW1_6826172971,965,100,0,246,64.00000008940697,310.00000008940697,5,0,0,,,,0,3,0.3333333333333333,24300,30416,9.4
EUW1_6826172971,965,200,1,225,50.000000059604645,275.00000005960464,40,0,5,713.7199124,543.1253403,,0,5,0.5058823529411764,32274,35238,10.4
EUW1_6826213635,2150,100,1,212,54.00000008940697,266.00000008940697,16,0,5,747.0350516999999,462.2911883,2034.4234572999999,0,11,0.4375,72191,91383,17.0
EUW1_6826213635,2150,200,0,185,44.00000002980232,229.00000002980232,13,0,0,,1493.0762493999998,1292.9556547,0,0,0.4685714285714286,71012,89420,17.2
EUW1_6826269299,1511,100,1,199,56.00000008940697,255.00000008940697,26,0,0,,,1265.4181231999999,0,5,0.49411764705882344,56188,61325,13.8
EUW1_6826269299,1511,200,0,220,62.000000059604645,282.00000005960464,40,0,5,831.2754662,457.15530459999997,,0,6,0.375,51068,53671,12.8
EUW1_6826272759,1828,100,0,232,48.00000008940697,280.00000008940697,12,0,0,,,,0,6,0.4,54548,68232,15.0
EUW1_6826272759,1828,200,1,215,72.00000008940697,287.00000008940697,11,0,5,980.9466524999999,701.2879942,1473.1816299,0,7,0.5128205128205129,65238,78988,16.2
EUW1_6826305420,1823,100,1,200,46.00000002980232,246.00000002980232,50,0,5,794.1403247999999,1443.2366846,1732.473599,1,10,0.511864406779661,77515,76815,15.8
EUW1_6826305420,1823,200,0,163,47.75000008940697,210.75000008940697,36,0,0,,439.50152779999996,,0,15,0.5333333333333334,62422,64457,14.6
EUW1_6826309165,1877,100,0,234,58.000000059604645,292.00000005960464,16,0,5,897.4743042,803.0268480999999,,0,2,0.4608695652173913,55820,64273,14.2
EUW1_6826309165,1877,200,1,225,56.000000059604645,281.00000005960464,25,0,0,,394.9622344,1441.1070444,1,4,0.475,66586,78057,16.0
EUW1_6826350576,1793,100,0,198,44.000000059604645,242.00000005960464,20,0,0,,599.9032563999999,,0,3,0.46896551724137936,55844,64757,14.2
EUW1_6826350576,1793,200,1,183,54.000000059604645,237.00000005960464,30,0,5,667.5943073999999,934.0083444999999,,0,5,0.41621621621621624,65647,71752,15.4
EUW1_6826375178,1445,100,0,196,48.000000059604645,244.00000005960464,12,0,0,,873.8000228999999,,0,1,0.3555555555555555,38462,47587,12.2
EUW1_6826375178,1445,200,1,202,62.00000002980232,264.0000000298023,10,0,5,894.6471672,538.2065106,,0,3,0.4714285714285714,47368,54421,12.8
EUW1_6826376490,1717,100,0,228,50.60000002384186,278.60000002384186,14,0,5,666.3694353,1459.0303929,,0,7,0.45600000000000007,53793,61346,13.8
EUW1_6826376490,1717,200,1,206,54.00000008940697,260.00000008940697,15,0,0,,342.9458924,1369.832943,1,6,0.5823529411764705,60607,70275,15.2
EUW1_6826399561,1887,100,0,197,67.00000008940697,264.00000008940697,16,0,5,893.5632377999999,,,1,3,0.35,55652,65376,14.4
EUW1_6826399561,1887,200,1,190,45.00000008940697,235.00000008940697,21,0,0,,703.6227235,,0,6,0.45714285714285713,65648,77690,15.8
EUW1_6826748732,2363,100,0,183,54.000000059604645,237.00000005960464,32,0,5,825.9685052,796.2180316,,0,5,0.5476190476190477,74046,82901,16.6
EUW1_6826748732,2363,200,1,161,56.00000011920929,217.0000001192093,23,0,0,,374.9088538,1706.0337072,0,7,0.53125,74171,89799,17.2
EUW1_6826801904,1996,100,0,187,56.000000059604645,243.00000005960464,29,0,0,,444.4958167,,1,0,0.4896551724137931,60918,71562,15.4
EUW1_6826801904,1996,200,1,195,66.00000008940697,261.00000008940697,16,0,5,938.2807524,915.4987278,1826.5701872,0,2,0.4604651162790698,70993,84625,16.4
EUW1_6826831564,2268,100,1,198,76.8000001013279,274.8000001013279,34,0,5,888.0636191,,1374.2292548,1,9,0.4245614035087719,85497,98737,17.2
EUW1_6826831564,2268,200,0,192,49.200000047683716,241.20000004768372,22,0,0,,371.1956272,,0,3,0.515,74097,90180,17.2
EUW1_6826856284,2125,100,0,224,64.00000011920929,288.0000001192093,23,0,5,738.983939,859.8878599,,0,6,0.43499999999999994,69412,86365,17.0
EUW1_6826856284,2125,200,1,200,62.000000059604645,262.00000005960464,20,0,0,,486.7839856,,0,3,0.4470588235294118,69418,79318,16.0
EUW1_6826892526,1592,100,1,199,64.00000008940697,263.00000008940697,21,0,5,923.6475111,419.1528118,1314.4585505999999,0,7,0.42000000000000004,59800,71320,15.2
EUW1_6826892526,1592,200,0,201,82.00000008940697,283.00000008940697,28,0,0,,759.2546482,,0,7,0.4521739130434782,49514,59222,13.8
EUW1_6826917952,1455,100,0,199,48.00000008940697,247.00000008940697,21,0,0,,,,0,7,0.4416666666666667,47241,52112,13.0
EUW1_6826917952,1455,200,1,209,70.00000005960464,279.00000005960464,45,0,5,836.7076955,541.5611761,1385.5257193999998,1,0,0.4651162790697675,61398,65276,14.4
EUW1_6826946276,2028,100,0,152,62.00000008940697,214.00000008940697,14,0,0,,,,0,8,0.4444444444444445,58001,72814,15.4
EUW1_6826946276,2028,200,1,184,48.00000002980232,232.00000002980232,31,0,5,884.3066573,585.5515922,1640.4669649,1,6,0.49767441860465117,68276,81031,16.4
EUW1_6827091730,1371,100,1,167,54.000000059604645,221.00000005960464,27,0,5,862.663289,851.1196100999999,1319.1000265,0,3,0.4972972972972974,48948,56687,13.4
EUW1_6827091730,1371,200,0,200,55.75000008940697,255.75000008940697,28,0,0,,390.14795649999996,,1,8,0.411764705882353,39050,41919,11.4
